id,road,name,lat,lon,model_type,chainage,LRPName,length,condition
2558,N101,Pipe Culvert,23.4618889,91.212,link,0.55,LRPSa,449.99999999999994,
2559,N120,Km post missing,23.4624444,91.195833,link,7.0,LRP007,259.9999999999998,
2560,N120,Box Culvert,23.4626389,91.1929441,link,6.68,LRP006a,320.0000000000003,
2561,N101,Km post missing,23.4629444,91.2118056,link,1.0,LRP001,225.99999999999997,
2562,N101,Km post missing,23.4631111,91.2210549,link,2.0,LRP002,532.9999999999999,
2563,N101,Box Culvert,23.4631667,91.2262493,link,2.533,LRP002a,467.00000000000006,
2564,N101,Box Culvert,23.4632222,91.2169438,link,1.577,LRP001b,423.00000000000006,
2565,N101,Km post missing,23.46325,91.2308049,link,3.0,LRP003,234.9999999999999,
2566,N101,Box Culvert,23.4633333,91.2332493,link,3.253,LRP003b,746.9999999999999,
2567,N101,Box Culvert,23.4634167,91.2135,link,1.226,LRP001a,351.0,
2568,N101,Km post missing,23.4640278,91.2404997,link,4.0,LRP004,785.0000000000001,
2569,N120,Km post missing,23.4641667,91.1867774,link,6.0,LRP006,679.9999999999998,
2570,N120,Km post missing,23.4661944,91.1708604,link,4.0,LRP004,419.99999999999994,
2571,N120,Railway over pass end (Under construction),23.4664167,91.1682771,link,3.712,LRP003c,287.99999999999983,
2572,N120,Rail road crossing,23.4666389,91.1658611,link,3.47,LRP003b,242.0,
2573,N120,Box Culvert,23.466916,91.1747493,link,4.42,LRP004a,250.0,
2574,N120,Railway over pass start (Under construction),23.4671104,91.1625278,link,3.11,LRP003a,360.00000000000034,
2575,N120,Box Culvert,23.467166,91.1823049,link,5.39,LRP005b,610.0000000000003,
2576,N120,Km post missing,23.4672493,91.1615,link,3.0,LRP003,109.99999999999987,
2577,N1,Km post missing,23.4682216,91.1394441,link,84.829,LRP087,1000.0,
2578,N120,Pipe Culvert,23.4682493,91.1767216,link,4.67,LRP004b,330.00000000000006,
2579,N120,Km post missing,23.4687216,91.1520556,link,2.0,LRP002,1000.0,
2580,N120,Box Culvert,23.4691104,91.1503333,link,1.84,LRP001a,159.99999999999991,
2581,N120,Km post missing,23.4691104,91.1796938,link,5.0,LRP005,70.00000000000028,
2582,N120,Box Culvert,23.4691382,91.180416,link,5.07,LRP005a,319.9999999999994,
2583,N120,Km post missing,23.4724716,91.1434441,link,1.0,LRP001,840.0000000000001,
2584,N120,Box Culvert,23.4758049,91.1381663,link,0.281,LRPSa,719.0,
2585,N1,Km post missing,23.4767216,91.1364441,link,83.829,LRP086,1000.0,
2586,N1,Km post missing,23.4770271,91.0794716,link,77.829,LRP080,1000.0,
2587,N1,Box culvert,23.4770827,91.0789993,link,77.773,LRP079a,55.999999999997385,
2588,N120,"Start of road N1 at Alaker Chor, Comilla.",23.4772771,91.1361108,intersection,0.0,LRPS,281.0,
2588,N1,"Start of road N1 at Alaker Chor, Comilla.",23.4772771,91.1361108,intersection,0.0,LRPS,281.0,
2589,N1,Km post missing,23.4775549,91.0986663,link,79.829,LRP082,513.0000000000052,
2590,N1,KABILA DUBARCHAR SLAB CULVERT,23.4776722851,91.0847406393,bridge,78.382,LRP079a,1.0,C
2591,N1,Box culvert,23.4778604,91.1036111,link,80.342,LRP082a,486.99999999999477,
2592,N1,Km post missing,23.4779993,91.1055278,link,80.829,LRP083,972.0000000000084,
2593,N1,NAZIRA BOX CULVERT,23.4781159049382,91.1070332074074,bridge,80.949,LRP081a,3.0,B
2594,N1,Km post missing,23.4781938,91.0889997,link,78.829,LRP081,1000.0,
2595,N1,Box culvert,23.4789438,91.1177216,link,81.801,LRP083a,27.999999999991587,
2596,N1,Km post missing,23.4789716,91.1179993,link,81.829,LRP084,17.000000000010118,
2597,N1,Road to Brahmanbaria(N102),23.4789716,91.118166,link,81.846,LRP084a,546.999999999997,
2598,N102,Start of road from N1 Mainamati,23.4789716,91.1181938,intersection,0.0,LRPS,329.0,
2598,N1,Start of road from N1 Mainamati,23.4789716,91.1181938,intersection,0.0,LRPS,329.0,
2599,N1,Box culvert,23.4793327,91.1234716,link,82.393,LRP084b,435.99999999999284,
2600,N1,TIPRA BAZAR BOX CULVERT,23.4794083880733,91.1238920825688,bridge,82.437,LRP083a,1.4,A
2601,N1,AMTOLI SLAB CULVERT,23.479544924,91.129047144,bridge,82.989,LRP083b,2.9,A
2602,N1,Km post missing,23.4800827,91.1276382,link,82.829,LRP085,1000.0,
2603,N1,Km post missing,23.4801104,91.0706382,link,76.829,LRP079,944.0000000000026,
2604,N1,NIMSHAR SLAB CULVERT,23.480613086,91.0674097692,bridge,76.481,LRP077a,1.5,A
2605,N1,Box culvert,23.481166,91.0404441,link,73.688,LRP075a,140.99999999999113,
2606,N1,Ctg 184 km,23.4814716,91.0419719,link,73.829,LRP076,871.0000000000093,
2607,N1,Road to Khangsanagar (Z1219) left road to Barua Z1028 right,23.4815271,91.0590278,link,75.589,LRP077a,239.99999999999488,
2608,N1,Km post missing,23.4815549,91.0613611,link,75.829,LRP078,1000.0,
2609,N102,Box Culvert,23.4815827,91.1167771,link,0.329,LRPSa,665.9999999999999,
2610,N1,COREPAI BOX CULVERT,23.4817498298684,91.0563549686842,bridge,75.312,LRP076a,4.6,B
2611,N1,CORI PAI BOX CULVERT,23.4817873233065,91.0463348850746,bridge,74.279,LRP075a,4.6,B
2612,N1,Box culvert,23.4820827,91.0504167,link,74.7,LRP076a,128.99999999999068,
2613,N1,Km post missing,23.4821382,91.0516944,link,74.829,LRP077,760.0000000000051,
2614,N1,Km post missing,23.4827771,91.0321382,link,72.775,LRP075,912.9999999999967,
2615,N1,Km post missing,23.4846386,91.0229438,link,71.775,LRP074,1000.0,
2616,N102,Km post missing,23.4867219,91.1133056,link,1.0,LRP001,1000.0,
2617,N119,Box Culvert,23.4867774,91.0128056,intersection,2.38,LRP002a,2380.0,
2618,N1,CHANDINA- SHAHA PARA RCC GIDER GRIDGE,23.4868805937254,91.017566692647,bridge,71.156,LRP072a,23.1,C
2619,N119,Km post missing,23.4868886,91.0090833,link,2.0,LRP002,379.9999999999999,
2620,N119,Km post missing,23.4878052,91.0013611,link,1.0,LRP001,1000.0,
2621,N1,Ctg 187 km,23.488333,91.0140833,link,70.755,LRP073,1020.0000000000102,
2622,N1,Bridge end,23.4889441,91.01225,link,70.557,LRP072b,197.9999999999933,
2623,N1,Bridge start,23.4890552,91.0120278,link,70.527,LRP072a,30.000000000001137,
2624,N1,"Ctg 188 km,Comilla 20 km",23.4893052,91.0112778,link,70.443,LRP072,84.00000000000318,
2625,N1,Road to Jhalam (Z1022),23.4893886,91.0034722,link,69.638,LRP070b,70.99999999999795,
2626,N1,Road to Debiduar (Z1008),23.4894441,91.0033056,link,69.616,LRP070a,22.00000000000557,
2627,N1,Ctg 188 km,23.4896108,91.0043056,link,69.709,LRP071,733.9999999999947,
2628,N1,Km post Missing,23.4911386,90.9950274,link,68.726,LRP070,890.0000000000006,
2629,N119,"Start of road from N1 at Palki Chinema Hall , Chandin, Comilla.",23.4914441,90.9936108,intersection,0.0,LRPS,1000.0,
2629,N1,"Start of road from N1 at Palki Chinema Hall , Chandin, Comilla.",23.4914441,90.9936108,intersection,0.0,LRPS,1000.0,
2630,N1,MILL GHAT BOX CULVERT,23.4932728146,90.9887200416,bridge,68.04,LRP068a,4.5,A
2631,N102,B Baria 68 km Sylhet 248 km,23.4935274,91.1069167,link,2.0,LRP002,64.00000000000006,
2632,N102,Box Culvert,23.4937774,91.1064722,link,2.064,LRP002a,301.00000000000017,
2633,N1,Km post Missing,23.4942219,90.9765549,link,66.726,LRP068,694.0000000000026,
2634,N1,Km post Missing,23.4942497,90.985833,link,67.726,LRP069,1000.0,
2635,N1,Box culvert,23.4951386,90.9829993,link,67.42,LRP068a,305.9999999999974,
2636,N1,KARON KHAL SLAB CULVERT,23.495896314,90.9715772516,bridge,66.178,LRP067a,4.6,B
2637,N102,SHABAR BAZAR,23.4963160192691,91.1059203910299,bridge,2.363,LRP002b,1.6,A
2638,N102,Box Culvert,23.496333,91.1059167,link,2.365,LRP002b,154.9999999999998,
2639,N1,Ctg 191 km,23.4972774,90.9674716,link,65.726,LRP067,1000.0,
2640,N102,ZUMUR BOX CULVERT,23.4976150683871,91.1056026587096,bridge,2.511,LRP002c,1.4,A
2641,N102,Box Culvert,23.4976941,91.1055833,link,2.52,LRP002c,480.0,
2642,N1,Box culvert,23.4980552,90.9660278,link,65.543,LRP066a,182.99999999999272,
2643,N1,Km post Missing,23.4986386,90.9651111,link,65.269,LRP066,274.0000000000009,
2644,N1,Km post Missing,23.4995274,90.9541667,link,64.269,LRP065,1000.0,
2645,N1,SONAPUR BOX CULVERT,23.5013551924,90.9473844088999,bridge,63.538,LRP064c,3.0,A
2646,N1,Km post Missing,23.5020278,90.9448886,link,63.269,LRP064,1000.000000000007,
2647,N102,Km post missing,23.5020278,91.1050556,link,3.0,LRP003,1000.0,
2648,N1,MATIA BAZER,23.5024077848,90.9432418928,bridge,63.098,LRP064a,6.0,B
2649,N1,Box culvert,23.5028611,90.9412774,link,62.894,LRP063c,375.0,
2650,N1,Box culvert,23.5038611,90.9371386,link,62.542,LRP063b,351.99999999999676,
2651,N1,Km post Missing,23.5042778,90.9354163,link,62.269,LRP063,9.000000000000341,
2652,N1,"Z1017, Road to Companiganj",23.5043333,90.9354719,link,62.278,LRP063a,264.0000000000029,
2653,N1,Km post Missing,23.5055278,90.9257216,link,61.269,LRP062,1000.0,
2654,N1,Box culvert,23.5056111,90.8958886,link,58.191,LRP058a,77.99999999999585,
2655,N1,BAKRA BOX CULVERT,23.5056131416,90.9214660218,bridge,60.83,LRP061a,3.0,B
2656,N1,Km post Missing,23.5056389,90.8966108,link,58.269,LRP059,1000.0,
2657,N1,Km post Missing,23.5057222,90.9160278,link,60.269,LRP061,1000.0,
2658,N1,Box culvert,23.50575,90.91525,link,60.18,LRP060a,88.99999999999864,
2659,N1,Km post Missing,23.506,90.8869163,link,57.269,LRP058,922.0000000000041,
2660,N1,KHAT GHOR BOX CULVERT,23.5060024341,90.9021745389,bridge,58.838,LRP059a,5.9,B
2661,N1,Km post Missing,23.5062778,90.9063889,link,59.269,LRP060,911.0000000000014,
2662,N1,Km post Missing,23.5088056,90.8778604,link,56.269,LRP057,1000.0,
2663,N102,Km post missing,23.5093333,91.0996386,link,4.0,LRP004,261.0000000000001,
2664,N1,Illiot bazar Bridge,23.510087758207,90.8757204035353,bridge,56.006,LRP056a,28.9,C
2665,N1,ILLIOT BAZER,23.510087758207,90.8757204035353,bridge,56.006,LRP056a,28.9,B
2666,N102,Box Culvert,23.5112222,91.0981108,link,4.261,LRP004a,738.9999999999999,
2667,N1,"Z1042, road to Bancharampur",23.5126667,90.871416,link,55.477,LRP056c,792.0000000000016,
2668,N1,Bridge end,23.5131111,90.8706382,link,55.375,LRP056b,101.99999999999676,
2669,N1,Bridge start,23.5133056,90.8703049,link,55.333,LRP056a,42.00000000000159,
2670,N1,Km post Missing,23.5135833,90.8697771,link,55.269,LRP056,64.00000000000006,
2671,N102,Km post missing,23.5166389,91.0939441,link,5.0,LRP005,1056.0,
2672,N1,Km post Missing,23.5170827,90.8607778,link,54.269,LRP055,1000.0,
2673,N1,Km post Missing,23.5174993,90.8513889,link,53.269,LRP054,1000.0,
2674,N1,AITAL BANGA BOX CULVERT,23.5229166652,90.8442186132,bridge,52.313,LRP053a,4.5,C
2675,N1,Km post Missing,23.523166,90.8438886,link,52.269,LRP053,1000.0,
2676,N102,B Baria 66 km Sylhet 244 km,23.5246104,91.0887774,link,6.056,LRP006,1000.0,
2677,N1,Box culvert,23.5270549,90.8391386,link,51.636,LRP052a,632.9999999999956,
2678,N1,Km post missing,23.528916,90.7356108,link,40.607,LRP041,654.0000000000034,
2679,N1,Ctg 214 km,23.5289993,90.7419441,link,41.261,LRP042,966.9999999999987,
2680,N1,Km post Missing,23.5292216,90.8365274,link,51.269,LRP052,367.00000000000443,
2681,N1,Bridge start,23.5293882,90.7514167,link,42.228,LRP042a,16.999999999995907,
2682,N1,Bridge end,23.5293882,90.7515833,link,42.245,LRP042b,24.00000000000091,
2683,N1,Km post broken,23.529416,90.75175,link,42.269,LRP043,1000.0,
2684,N1,SHAHID NAGIR,23.5298050611,90.75825325,bridge,42.936,LRP043a,16.5,C
2685,N1,Daudkandi bridge,23.529916,90.6952219,link,36.271,LRP036a,335.9999999999985,
2686,N1,Km post Missing,23.5299993,90.7615,link,43.269,LRP044,1000.0,
2687,N1,Km post missing,23.5301382,90.6984997,link,36.607,LRP037,1000.0,
2688,N1,CHAR BOUSHEA (2),23.5301519626506,90.6897951837349,bridge,35.707,LRP036c,8.4,A
2689,N1,Km post missing,23.5301938,90.688833,link,35.607,LRP036,664.0000000000015,
2690,N1,Daud Kandi Bridge,23.5303844733,90.7024402743,bridge,37.01,LRP037a,1408.8,C
2691,N1,Km post Missing,23.5304438,90.7713049,link,44.269,LRP045,185.00000000000227,
2692,N1,Box culvert,23.5304993,90.7731104,link,44.454,LRP045a,814.9999999999977,
2693,N1,"Z1053, Road to Homna",23.530666,90.7821938,link,45.388,LRP046b,773.0000000000032,
2694,N1,Z1044,23.5306938,90.7924441,link,47.224,LRP047a,45.000000000001705,
2695,N1,Km post missing,23.5307493,90.7082778,link,37.607,LRP038,78.00000000000296,
2696,N1,"Z1402, road to Pennai",23.5307493,90.7816104,link,45.322,LRP046a,65.9999999999954,
2697,N1,SARKAR BARI CULVERT,23.5307655282208,90.7800797251533,bridge,45.164,LRP046a,3.9,C
2698,N1,Daudkandi bridge,23.5307771,90.7090278,link,37.685,LRP038a,354.9999999999969,
2699,N1,Km post Missing,23.5308049,90.7811104,link,45.269,LRP046,53.00000000000438,
2700,N1,Km post Missing,23.5308604,90.8002222,link,47.269,LRP048,402.9999999999987,
2701,N1,AMIRABATH SLAB CULVERT,23.5308683409424,90.7918075171727,bridge,46.871,LRP047a,6.5,C
2702,N1,Bridge start,23.5308882,90.8041389,link,47.672,LRP048a,20.000000000003126,
2703,N1,Bridge end,23.530916,90.8043611,link,47.692,LRP048b,576.9999999999982,
2704,N1,Km post Missing,23.531166,90.7907219,link,46.269,LRP047,954.9999999999983,
2705,N1,Box culvert,23.5312216,90.7895552,link,46.161,LRP046c,107.99999999999699,
2706,N1,Start of Comilla road Division / Start of Comilla road Division,23.5313882,90.7153611,link,38.04,LRP038b,426.00000000000193,
2707,N1,Baushia bazar Bridge( L ),23.5313996605222,90.68744892596,bridge,35.408,LRP036a,25.45,A
2708,N1,BORAKANDI BRIDGE(L),23.5313996605222,90.68744892596,bridge,35.408,LRP036a,24.5,B
2709,N1,Road to Matlab (Z1062),23.5314716,90.7172216,link,38.466,LRP038c,76.99999999999818,
2710,N1,Bridge start,23.5315271,90.7173604,link,38.543,LRP038d,17.000000000003013,
2711,N1,Bridge end,23.5315827,90.7176104,link,38.56,LRP038e,46.999999999997044,
2712,N1,Km post Missing,23.5316382,90.8099167,link,48.269,LRP049,1000.0,
2713,N1,Km post missing,23.5317216,90.7180271,link,38.607,LRP039,512.9999999999982,
2714,N1,MAIS PARA BOX CULVERT,23.5317587831999,90.7291780095,bridge,39.86,LRP040c,6.0,B
2715,N1,Ginlatoly bridge,23.5318234765,90.8110155135,bridge,48.384,LRP049a,15.9,A
2716,N1,Ginlatoly,23.5318234765,90.8110155135,bridge,48.384,LRP049a,15.9,C
2717,N1,Box culvert,23.5322346,90.7226298386,link,39.12,LRP039a,487.0000000000019,
2718,N102,Box Culvert,23.5323882,91.0834719,link,7.08,LRP007a,1000.9999999999994,
2719,N1,Baldhakhal Bridge,23.5324186,90.7242807234,bridge,39.304,LRP040b,23.1,C
2720,N1,Km post missing,23.5327216,90.7269993,link,39.607,LRP040,1000.0,
2721,N1,.,23.5327751898617,90.6858701078341,bridge,35.181,LRP035a,9.5,A
2722,N1,RAIPUR BOX CULVERT,23.5329743291,90.8309774761999,bridge,50.558,LRP051a,12.2,A
2723,N1,Km post Missing,23.5332493,90.8194716,link,49.269,LRP050,594.0000000000011,
2724,N1,Box culvert,23.5341386,90.6843052,link,34.956,LRP035c,650.9999999999962,
2725,N1,Km post Missing,23.5344997,90.8287216,link,50.269,LRP051,1000.0,
2726,N1,Bridge start,23.5346663,90.8249716,link,49.863,LRP050a,15.999999999998238,
2727,N1,Bridge end,23.5347219,90.8251104,link,49.879,LRP050b,390.00000000000057,
2728,N1,Bridge end,23.5358608,90.6823604,link,34.681,LRP035b,275.0000000000057,
2729,N1,Bridge start,23.536083,90.6821382,link,34.641,LRP035a,39.99999999999915,
2730,N1,Km post missing,23.5362497,90.681916,link,34.607,LRP035,33.99999999999892,
2731,N1,BOCTAR KANDI BOX CULVERT,23.5393910168,90.6784577888,bridge,34.111,LRP034c,5.1,C
2732,N102,B Baria 64 km Sylhet 242 km,23.5419441,91.0772771,link,8.081,LRP008,456.0000000000013,
2733,N102,Barura Bridge,23.5421601087719,91.0746609745614,bridge,8.475,LRP008a,17.8,A
2734,N102,Bridge End,23.5423052,91.0741382,link,8.554,LRP008b,496.00000000000045,
2735,N1,Km post missing,23.542583,90.6749438,link,33.607,LRP034,1000.0,
2736,N1,Madhya Baushia Bridge(L),23.54268543125,90.6748292125,bridge,33.591,LRP034a,72.49,A
2737,N1,Box culvert,23.5442219,90.6731104,link,33.351,LRP033c,256.0000000000002,
2738,N102,B Baria 63 km Sylhet 241 km,23.5457774,91.0706104,link,9.05,LRP009,673.0,
2739,N1,Bridge end,23.5469441,90.6699993,link,32.908,LRP033b,442.99999999999784,
2740,N1,Bridge start,23.5474163,90.6694438,link,32.831,LRP033a,76.99999999999818,
2741,N1,NOYAPARA,23.5476246437499,90.669192065625,bridge,32.796,LRP033b,5.2,A
2742,N1,PURRANBUICHE BOX CULVERT,23.5477377446428,90.6690554098214,bridge,32.777,LRP033a,9.1,A
2743,N1,"Ctg 227 km,Comilla 60 km",23.5487497,90.6678327,link,32.607,LRP033,224.00000000000375,
2744,N102,KONSENOGOR BOX CUL,23.5498664037147,91.0663913769688,bridge,9.685,LRP009a,3.0,A
2745,N102,Box Culvert,23.5501111,91.0661389,link,9.723,LRP009a,326.99999999999994,
2746,N1,Box culvert,23.5523333,90.6636667,link,32.025,LRP032a,582.0000000000007,
2747,N102,Km post missing,23.5523611,91.064,link,10.05,LRP010,109.99999999999943,
2748,N102,Z 1219 Left Nimsar Right    Burichang,23.5531111,91.0633333,link,10.16,LRP010a,890.0000000000006,
2749,N1,"Ctg 228 km,Comilla 61 km",23.5538056,90.6619722,link,31.783,LRP032,241.99999999999733,
2750,N102,CONSUNAGAR SLAB,23.5555824089887,91.0615780033707,bridge,10.53,LRP010c,0.9,A
2751,N1,Bridge end,23.5562222,90.6591389,link,31.388,LRP031c,394.99999999999955,
2752,N1,Bridge start,23.5564444,90.6588611,link,31.348,LRP031b,40.0000000000027,
2753,N1,Road to Gazara (Z1063),23.5590278,90.6559444,link,30.936,LRP031a,411.99999999999903,
2754,N102,"B Baria 61 km, Sylhet 239 km",23.5590556,91.0591111,link,11.05,LRP011,875.0,
2755,N1,ALIPURA BRIDGE (LEFT),23.5591910296296,90.6557475703703,bridge,30.908,LRP031a,26.3,B
2756,N1,"Ctg 229 km,Comilla 62 km",23.5599722,90.6548056,link,30.774,LRP031,161.99999999999903,
2757,N1,Bridge end,23.5602222,90.6545,link,30.735,LRP030d,39.00000000000148,
2758,N1,Bridge start,23.5604167,90.6542222,link,30.697,LRP030c,38.000000000000256,
2759,N102,HATAMARA BOX CULVERT.,23.5604191136,91.055518708,bridge,11.876,LRP011a,3.2,A
2760,N102,Box Culvert,23.5605,91.0553056,link,11.925,LRP011a,92.99999999999997,
2761,N1,Bridge end,23.5636944,90.6504722,link,30.165,LRP030b,532.0,
2762,N1,Bridge start,23.5639167,90.6501944,link,30.127,LRP030a,38.000000000000256,
2763,N1,VITIKANDA - ANAR PUR CULVERT,23.5660033956521,90.6486237247282,bridge,29.842,LRP030a,34.7,A
2764,N1,Km post missing,23.5666111,90.6481663,link,29.759,LRP030,367.9999999999985,
2765,N102,B Baria 60 km Sylhet 238 km,23.5669438,91.0549167,link,12.026,LRP012,1015.0000000000006,
2766,N1,Anarpara Bridge (L),23.5716306256965,90.6454159236842,bridge,29.138,LRP029a,29.85,A
2767,N1,Bridge end,23.5718327,90.6453052,link,29.113,LRP029b,646.0000000000008,
2768,N1,Bridge start,23.572166,90.6451108,link,29.067,LRP029a,45.999999999999375,
2769,N1,Information missing,23.5745271,90.6436941,link,28.759,LRP029,307.99999999999983,
2770,N102,B Baria 59 km Sylhet 237 km,23.5745827,91.05925,link,13.041,LRP013,988.999999999999,
2771,N102,BBaria 58 km Sylhet 236 km,23.5768882,91.041833,link,14.03,LRP014,988.0000000000014,
2772,N1,Bridge end,23.5776104,90.6421108,link,28.363,LRP028c,396.0000000000008,
2773,N1,Bridge start,23.577916,90.6419719,link,28.324,LRP028b,38.999999999997925,
2774,N1,Bhater char Bridge (L),23.5779800248475,90.6419193089939,bridge,28.315,LRP028b,172.1,A
2775,N102,B Baria 57 km Sylhet235 km,23.5813882,91.0357774,link,15.018,LRP015,160.00000000000014,
2776,N102,BUGRABUS BOX CULVERT,23.582051760625,91.035477270625,bridge,15.109,LRP015a,5.7,A
2777,N102,Box Culvert,23.5825549,91.0352497,link,15.178,LRP015a,864.0000000000008,
2778,N1,Bridge end,23.5825827,90.6381386,link,27.668,LRP028a,656.0000000000024,
2779,N1,Km post missing,23.5828327,90.6378886,link,27.629,LRP028,38.999999999997925,
2780,N1,Bridge start,23.5837497,90.6369441,link,27.503,LRP027a,126.00000000000122,
2781,N102,B Baria56 km Sylhet234 km,23.5858886,91.0283049,link,16.042,LRP016,1000.0,
2782,N1,MALUAKANDI CULVEDRT,23.58631812254,90.6345094207093,bridge,27.12,LRP027a,5.6,A
2783,N102,"B Baria 55 km, Sylhet 233 km",23.58744775805022,91.01909396942392,link,17.042,LRP017,353.9999999999992,
2784,N102,BHIRALLA BOX CULVERT,23.587878085672,91.0165517525849,bridge,17.318,LRP017a,3.0,A
2785,N102,Box Culvert,23.5879997,91.0158333,link,17.396,LRP017a,614.0000000000008,
2786,N1,Km post missing,23.5896108,90.6313882,link,26.629,LRP027,873.9999999999987,
2787,N102,B Baria 54 km Sylhet 232 km,23.5902219,91.01,link,18.01,LRP018,248.99999999999878,
2788,N1,BAILAKANDI CULVERT,23.5908088547468,90.6302368598101,bridge,26.452,LRP026b,5.5,A
2789,N102,BARRA BOX CULVERT,23.5909394457831,91.0082061759036,bridge,18.211,LRP018a,6.2,C
2790,N102,Box Culvert,23.5911108,91.0077778,link,18.259,LRP018a,751.0000000000013,
2791,N1,Box culvert,23.5917497,90.6293327,link,26.313,LRP026b,316.0000000000025,
2792,N1,TATULTALA CULVERT,23.5929818827893,90.6279699370919,bridge,26.115,LRP026a,5.6,A
2793,N102,Km post missing,23.5935552,91.0011944,link,19.01,LRP019,180.99999999999739,
2794,N102,BARRA (3)BOX CULVERT,23.594105237569,91.0002488353591,bridge,19.122,LRP019a,6.0,A
2795,N102,Box Culvert,23.5944441,90.9996663,link,19.191,LRP019a,359.00000000000176,
2796,N1,Box culvert,23.5959441,90.6246938,link,25.639,LRP026a,673.9999999999995,
2797,N1,Km post missing,23.5959997,90.624666,link,25.629,LRP026,9.99999999999801,
2798,N102,BARRA 2 BOX CUL,23.5961376844011,90.9976162052924,bridge,19.479,LRP019b,2.5,A
2799,N102,Box Culvert,23.5965552,90.9971108,link,19.55,LRP019b,460.00000000000085,
2800,N102,Infor.missing,23.5997219,90.9941386,link,20.01,LRP020,549.9999999999972,
2801,N1,Km post missing,23.6009444,90.6165556,link,24.629,LRP025,1000.0,
2802,N1,Bridge end,23.6018611,90.6159722,link,24.503,LRP024a,126.00000000000122,
2803,N102,"Side Road, Left to Chandina Z 1008",23.6026111,90.9896108,link,20.56,LRP020a,470.0000000000024,
2804,N1,Meghna Bridge,23.6027595885583,90.6155316965675,bridge,24.393,LRP024a,924.85,A
2805,N1,MEGHNA BRIDGE,23.6027595885583,90.6155316965675,bridge,24.393,LRP024a,900.0,C
2806,N102,B Baria 51 km Sylhet229 km,23.6065556,90.9889997,link,21.03,LRP021,173.9999999999995,
2807,N102,BARHA BOX CULVERT,23.6074609183908,90.9886068132183,bridge,21.137,LRP021a,4.6,B
2808,N102,Box Culvert,23.6080278,90.9883608,link,21.204,LRP021a,390.99999999999824,
2809,N1,Km post missing,23.609,90.6124722,link,23.629,LRP024,873.9999999999987,
2810,N1,Meghna  bridge,23.6095556,90.6121944,link,23.564,LRP023a,65.00000000000128,
2811,N102,Boro Alompur Arch Masonary,23.6096045263427,90.9862390168798,bridge,21.478,LRP021b,1.3,A
2812,N102,DABIDDAR CULVERT,23.6098404598465,90.9859215237851,bridge,21.519,LRP021c,2.8,A
2813,N102,Box Culvert,23.6102778,90.985333,link,21.595,LRP021b,446.0000000000015,
2814,N102,B Baria 50 km,23.6122222,90.9818049,link,22.041,LRP022,716.9999999999987,
2815,N102,SAIRCHOR BOX CULVERT,23.615993353138,90.9775472001394,bridge,22.669,LRP022a,9.6,A
2816,N102,Box Culvert,23.6165278,90.9769438,link,22.758,LRP022a,283.00000000000125,
2817,N1,Km post missing,23.6173604,90.6096944,link,22.629,LRP023,934.9999999999987,
2818,N1,ASHIR CHAR ( Left),23.6176407964705,90.6095506105882,bridge,22.596,LRP023a,213.5,B
2819,N102,B Baria 49 km Sylhet 227 km,23.6187493,90.9756104,link,23.041,LRP023,618.9999999999998,
2820,N1,Bridge end,23.6195271,90.6085833,link,22.374,LRP022d,255.00000000000256,
2821,N1,SANGAKADI CULVERT,23.6198832229508,90.6083528852459,bridge,22.328,LRP022a,5.5,B
2822,N1,Bridge start,23.6204716,90.6079722,link,22.252,LRP022c,121.99999999999989,
2823,N1,Bridge end,23.6224993,90.6066944,link,21.993,LRP022b,259.00000000000034,
2824,N102,Bangl Bari Bridge,23.6228564975767,90.9732165132471,bridge,23.564,LRP023b,33.45,A
2825,N102,Bridge start,23.6236104,90.9727771,link,23.66,LRP023a,36.000000000001364,
2826,N102,Bridge End,23.623916,90.9726382,link,23.696,LRP023b,343.9999999999976,
2827,N1,Bridge start,23.6242216,90.6055278,link,21.765,LRP022a,227.99999999999798,
2828,N1,"Ctg 238 km,Comilla 71 km",23.6252216,90.6049722,link,21.629,LRP022,135.99999999999923,
2829,N1,Box culvert,23.6262771,90.6042222,link,21.499,LRP021a,130.00000000000256,
2830,N102,"Side Road, Left Z1017 to Madhaya",23.6269716,90.9709716,link,24.055,LRP024a,835.9999999999985,
2831,N1,Marikhali Bridge(L),23.6284668507692,90.6023015723077,bridge,21.184,LRP021c,86.92,A
2832,N1,Km post missing,23.6330549,90.5982774,link,20.524,LRP021,974.9999999999978,
2833,N102,Compani Ganj Bridge,23.6334519936602,90.9707964104067,bridge,24.808,LRP024b,113.9,A
2834,N1,Bridge end,23.6335552,90.5976941,link,20.442,LRP020c,82.00000000000074,
2835,N1,SHADIPUR BOX CULVERT,23.63380522,90.597394085,bridge,20.397,LRP020b,10.4,B
2836,N1,Bridge start,23.6341108,90.5970274,link,20.342,LRP020b,100.00000000000142,
2837,N102,Bridge start,23.6341663,90.9707771,link,24.891,LRP024b,120.000000000001,
2838,N102,Bridge End,23.6351941,90.9708049,link,25.011,LRP024c,28.999999999999915,
2839,N102,Infor.missing,23.6354719,90.9708327,link,25.04,LRP025,242.00000000000088,
2840,N1,Left to Sonargaon (Z1089) Right to Morgrapara ( Z1066),23.6358608,90.5948052,link,20.044,LRP020a,297.9999999999983,
2841,N102,Road to Madhaya,23.6376108,90.9708882,link,25.282,LRP025a,611.9999999999983,
2842,N1,KRIBORDI BOX CULVERT,23.6379543715384,90.5936673976923,bridge,19.76,LRP020a,6.0,A
